State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
05,061,0045,047962,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khandsari,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,047963,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mangisera,Rural,6,34,15,19,2,2,0,17,6,11,0,0,0,20,9,11,14,6,8,17,8,9,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,15,6,9,13,4,9,0,0,0,0,0,0,2,2,0,15,6,9,13,4,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10
05,061,0045,047964,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhair Gaon,Rural,78,352,151,201,49,18,31,136,68,68,0,0,0,210,112,98,142,39,103,191,69,122,18,13,5,6,5,1,11,7,4,0,0,0,1,1,0,173,56,117,101,46,55,71,10,61,0,0,0,1,0,1,173,56,117,101,46,55,71,10,61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,82,79
05,061,0045,047965,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kundal Pounu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,047966,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mandhar,Rural,3,25,11,14,5,2,3,0,0,0,0,0,0,14,9,5,11,2,9,9,3,6,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,16,8,8
05,061,0045,047967,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Seimi,Rural,21,103,42,61,16,8,8,4,1,3,0,0,0,61,27,34,42,15,27,37,10,27,10,9,1,0,0,0,0,0,0,0,0,0,10,9,1,27,1,26,26,0,26,0,0,0,0,0,0,1,1,0,17,1,16,16,0,16,0,0,0,0,0,0,1,1,0,10,0,10,10,0,10,0,0,0,0,0,0,0,0,0,66,32,34
05,061,0045,047968,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Narsya,Rural,6,40,19,21,8,5,3,0,0,0,0,0,0,25,13,12,15,6,9,12,4,8,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,8,1,7,7,0,7,0,0,0,0,0,0,1,1,0,5,1,4,4,0,4,0,0,0,0,0,0,1,1,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,28,15,13
05,061,0045,047969,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sera Chowk,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,047991,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sasaun,Rural,89,321,114,207,38,13,25,38,15,23,0,0,0,216,98,118,105,16,89,182,63,119,175,61,114,155,44,111,1,1,0,0,0,0,19,16,3,7,2,5,2,0,2,0,0,0,0,0,0,5,2,3,7,2,5,2,0,2,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,51,88
05,061,0045,047992,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khandyun,Rural,5,47,23,24,6,4,2,45,23,22,0,0,0,27,16,11,20,7,13,33,17,16,25,13,12,23,11,12,0,0,0,0,0,0,2,2,0,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8
05,061,0045,047993,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kuliyani,Rural,22,94,38,56,4,3,1,42,19,23,0,0,0,74,33,41,20,5,15,74,28,46,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,69,24,45,59,17,42,0,0,0,0,0,0,10,7,3,19,7,12,18,6,12,0,0,0,0,0,0,1,1,0,50,17,33,41,11,30,0,0,0,0,0,0,9,6,3,20,10,10
05,061,0045,047994,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Budoli,Rural,20,86,35,51,13,7,6,0,0,0,0,0,0,62,27,35,24,8,16,39,13,26,39,13,26,33,8,25,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,22,25
05,061,0045,047995,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Barsu,Rural,28,101,43,58,12,8,4,17,6,11,0,0,0,67,33,34,34,10,24,65,25,40,65,25,40,62,23,39,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,18
05,061,0045,047996,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mankot,Rural,48,182,74,108,22,12,10,21,8,13,0,0,0,116,57,59,66,17,49,105,35,70,105,35,70,100,31,69,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,39,38
05,061,0045,047997,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khair,Rural,16,60,28,32,5,2,3,28,14,14,0,0,0,47,26,21,13,2,11,33,15,18,27,12,15,20,5,15,0,0,0,0,0,0,7,7,0,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,27,13,14
05,061,0045,047998,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Nail,Rural,5,11,5,6,1,1,0,0,0,0,0,0,0,7,3,4,4,2,2,6,3,3,5,3,2,3,1,2,0,0,0,0,0,0,2,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3
05,061,0045,047999,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kirkhu,Rural,21,56,37,19,8,6,2,1,1,0,0,0,0,44,29,15,12,8,4,25,20,5,25,20,5,6,3,3,1,1,0,0,0,0,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,14
05,061,0045,048000,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Pali,Rural,10,42,17,25,5,5,0,0,0,0,0,0,0,30,12,18,12,5,7,20,7,13,20,7,13,18,5,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,12
05,061,0045,048001,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Untangi,Rural,4,20,9,11,3,0,3,13,6,7,0,0,0,14,8,6,6,1,5,12,6,6,7,5,2,4,3,1,0,0,0,0,0,0,3,2,1,5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,8,3,5
05,061,0045,048002,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Musansaun,Rural,42,163,66,97,25,14,11,61,26,35,0,0,0,101,45,56,62,21,41,93,32,61,41,14,27,37,12,25,0,0,0,0,0,0,4,2,2,52,18,34,52,18,34,0,0,0,0,0,0,0,0,0,44,17,27,44,17,27,0,0,0,0,0,0,0,0,0,8,1,7,8,1,7,0,0,0,0,0,0,0,0,0,70,34,36
05,061,0045,048003,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khandku,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048004,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Malkot,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048005,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Masaun Thapliyal,Rural,70,253,117,136,34,18,16,82,32,50,1,1,0,176,92,84,77,25,52,97,41,56,93,38,55,69,18,51,0,0,0,0,0,0,24,20,4,4,3,1,3,2,1,0,0,0,0,0,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,156,76,80
05,061,0045,048006,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Pabali,Rural,33,122,50,72,13,10,3,43,17,26,0,0,0,81,36,45,41,14,27,59,18,41,55,14,41,41,5,36,0,0,0,0,0,0,14,9,5,4,4,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,63,32,31
05,061,0045,048007,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Roinda,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048008,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Masaun Maseta,Rural,87,321,131,190,34,16,18,39,20,19,0,0,0,244,113,131,77,18,59,144,46,98,143,46,97,110,19,91,0,0,0,0,0,0,33,27,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,85,92
05,061,0045,048009,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dhukandi,Rural,11,42,16,26,3,2,1,17,5,12,0,0,0,26,13,13,16,3,13,18,7,11,17,6,11,16,6,10,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,15
05,061,0045,048010,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhandar Gaon,Rural,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048011,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Patwar,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048012,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Badoli,Rural,33,107,48,59,9,3,6,26,12,14,0,0,0,75,42,33,32,6,26,52,19,33,52,19,33,42,13,29,0,0,0,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29,26
05,061,0045,048013,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dhukandi Goonth,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048014,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Longisar,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048015,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Pusoli,Rural,38,156,72,84,12,5,7,15,7,8,0,0,0,96,61,35,60,11,49,96,42,54,95,42,53,89,39,50,0,0,0,0,0,0,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,30
05,061,0045,048016,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Thapla,Rural,57,266,129,137,42,20,22,53,18,35,0,0,0,171,102,69,95,27,68,125,59,66,18,15,3,1,1,0,0,0,0,1,1,0,16,13,3,107,44,63,81,19,62,1,0,1,0,0,0,25,25,0,102,44,58,76,19,57,1,0,1,0,0,0,25,25,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,141,70,71
05,061,0045,048017,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Ansari Thapli,Rural,36,134,51,83,10,3,7,0,0,0,0,0,0,98,45,53,36,6,30,55,13,42,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,51,10,41,50,10,40,1,0,1,0,0,0,0,0,0,51,10,41,50,10,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,38,41
05,061,0045,048018,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sura laaga kasoti,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048019,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mundiyad,Rural,33,124,57,67,13,9,4,8,3,5,0,0,0,91,46,45,33,11,22,63,27,36,43,17,26,36,11,25,0,0,0,0,0,0,7,6,1,20,10,10,18,8,10,0,0,0,0,0,0,2,2,0,15,8,7,13,6,7,0,0,0,0,0,0,2,2,0,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,61,30,31
05,061,0045,048020,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Rampur,Rural,2,8,5,3,1,1,0,0,0,0,0,0,0,5,4,1,3,1,2,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
05,061,0045,048021,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Pipali,Rural,33,134,54,80,20,10,10,33,15,18,0,0,0,92,44,48,42,10,32,61,15,46,13,7,6,0,0,0,7,2,5,1,1,0,5,4,1,48,8,40,43,7,36,4,0,4,1,1,0,0,0,0,48,8,40,43,7,36,4,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,39,34
05,061,0045,048022,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kweerail,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048023,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Diyuld,Rural,39,148,61,87,14,7,7,23,11,12,0,0,0,105,53,52,43,8,35,42,16,26,8,6,2,1,0,1,1,1,0,0,0,0,6,5,1,34,10,24,27,3,24,0,0,0,0,0,0,7,7,0,34,10,24,27,3,24,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,45,61
05,061,0045,048024,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Ghala,Rural,22,67,24,43,8,2,6,0,0,0,0,0,0,47,22,25,20,2,18,27,4,23,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,25,4,21,22,4,18,0,0,0,0,0,0,3,0,3,25,4,21,22,4,18,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20
05,061,0045,048025,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kota,Rural,40,156,67,89,15,8,7,12,6,6,0,0,0,110,59,51,46,8,38,102,41,61,5,4,1,0,0,0,0,0,0,0,0,0,5,4,1,97,37,60,85,28,57,0,0,0,0,0,0,12,9,3,30,6,24,29,5,24,0,0,0,0,0,0,1,1,0,67,31,36,56,23,33,0,0,0,0,0,0,11,8,3,54,26,28
05,061,0045,048026,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kandai lagga kamedi,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048027,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chameli lagga kandai,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048028,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Nau Gaon Chapari,Rural,10,35,15,20,6,4,2,0,0,0,0,0,0,22,11,11,13,4,9,24,8,16,24,8,16,23,7,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,4
05,061,0045,048029,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Panchur,Rural,68,256,113,143,33,18,15,63,28,35,0,0,0,183,90,93,73,23,50,150,63,87,53,48,5,33,29,4,0,0,0,1,1,0,19,18,1,97,15,82,95,15,80,1,0,1,0,0,0,1,0,1,76,12,64,75,12,63,0,0,0,0,0,0,1,0,1,21,3,18,20,3,17,1,0,1,0,0,0,0,0,0,106,50,56
05,061,0045,048030,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Tauliyan Gurudatta,Rural,2,6,3,3,0,0,0,0,0,0,0,0,0,3,2,1,3,1,2,4,2,2,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
05,061,0045,048031,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Tauliya khas,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048032,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kakr Khetu,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0045,048033,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Naukhandi,Rural,7,19,9,10,1,1,0,0,0,0,0,0,0,10,7,3,9,2,7,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,14,6,8,0,0,0,0,0,0,0,0,0,11,6,5,11,6,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,5,3,2
05,061,0045,048034,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chara Malla,Rural,32,158,81,77,18,12,6,60,32,28,0,0,0,114,64,50,44,17,27,67,33,34,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,55,21,34,53,19,34,0,0,0,0,0,0,2,2,0,55,21,34,53,19,34,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,48,43
05,061,0045,048035,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chara Talla,Rural,1,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
05,061,0045,048036,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sirunda,Rural,17,70,25,45,12,8,4,0,0,0,0,0,0,45,17,28,25,8,17,29,7,22,3,2,1,1,0,1,0,0,0,0,0,0,2,2,0,26,5,21,17,3,14,2,0,2,0,0,0,7,2,5,26,5,21,17,3,14,2,0,2,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,23
05,061,0045,048037,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chandna,Rural,2,9,8,1,0,0,0,0,0,0,0,0,0,9,8,1,0,0,0,5,4,1,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
05,061,0045,048038,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bedala,Rural,10,38,19,19,2,2,0,0,0,0,0,0,0,31,17,14,7,2,5,25,10,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,24,10,14,24,10,14,0,0,0,0,0,0,0,0,0,24,10,14,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4
05,061,0045,048039,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Matiyala,Rural,36,178,93,85,20,8,12,30,14,16,0,0,0,127,77,50,51,16,35,112,61,51,39,28,11,9,4,5,18,16,2,0,0,0,12,8,4,73,33,40,71,32,39,2,1,1,0,0,0,0,0,0,73,33,40,71,32,39,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,32,34
